StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,demo_gender,demo_gender_10_TEXT,demo_yob,demo_state,demo_educ,demo_race,demo_eth,demo_browser_Browser,demo_browser_Version,demo_browser_Operating System,demo_browser_Resolution,demo_timer_First Click,demo_timer_Last Click,demo_timer_Page Submit,demo_timer_Click Count,ac_nonsense_1,ac_nonsense_timer_First Click,ac_nonsense_timer_Last Click,ac_nonsense_timer_Page Submit,ac_nonsense_timer_Click Count,ac_imc,ac_imc_timer_First Click,ac_imc_timer_Last Click,ac_imc_timer_Page Submit,ac_imc_timer_Click Count,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,tipi_timer_First Click,tipi_timer_Last Click,tipi_timer_Page Submit,tipi_timer_Click Count,color_rank_1,color_rank_2,color_rank_3,color_rank_4,color_rank_5,color_rank_7,color_rank_6,stack_blocks,stack_blocks_timer_First Click,stack_blocks_timer_Last Click,stack_blocks_timer_Page Submit,stack_blocks_timer_Click Count,heatmap_1_x,heatmap_1_y,heatmap_2_x,heatmap_2_y,heatmap_3_x,heatmap_3_y,heatmap_4_x,heatmap_4_y,heatmap_5_x,heatmap_5_y,heatmap_6_x,heatmap_6_y,feedback,SOURCE
2023-03-02 21:50:31,2023-03-02 21:50:31,Survey Test,100,0,True,2023-03-02 21:50:31,R_37ZTWwEqTTFIt7g,test,,Man,,1964,Hawaii,GED or equivalent,"American Indian or Alaska Native,Asian,Black or African-American",Prefer not to say,convallis,vestibulum,ridiculus,consectetuer,3.24,9.47,9.44,46,Strongly Disagree,2.41,5.22,8.92,28,Orange,9.96,9.96,9.96,14,Agree moderately,Disagree moderately,Disagree moderately,Disagree a little,Agree moderately,Disagree moderately,Agree moderately,Disagree strongly,Agree moderately,Agree a little,2.67,4.36,6.68,12,6,5,2,7,4,3,1,3,1.78,7.06,6.74,19,374,152,496,447,169,361,447,21,60,271,422,323,"Volutpat vulputate sed, praesent eleifend dui turpis purus ullamcorper elementum.",
2023-03-02 21:50:31,2023-03-02 21:50:31,Survey Test,100,0,True,2023-03-02 21:50:31,R_eap1XyBkzQ6FvuK,test,,Non-binary,,1972,Minnesota,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","Asian,Black or African-American,White,Unknown,Prefer not to say",Not Hispanic or Latinx,ullamcorper,facilisis,ultricies,vestibulum,7.6,9.72,7.94,45,Disagree,0.11,4.3,6.96,21,Yellow,5.23,8.34,6.08,23,Agree strongly,Agree strongly,Disagree a little,Agree moderately,Disagree strongly,Disagree strongly,Agree strongly,Disagree moderately,Agree a little,Agree moderately,0.11,3.49,4.93,38,2,4,3,1,7,6,5,5,8.48,8.78,8.91,36,149,49,384,113,480,67,410,413,206,305,432,134,Bibendum auctor ullamcorper laoreet consequat lacus culpa mattis. Laoreet curabitur temporibus fusce tellus ullamcorper.,
2023-03-02 21:50:31,2023-03-02 21:50:32,Survey Test,100,1,True,2023-03-02 21:50:32,R_etzPY3pGsxSl8Ds,test,,Prefer to self-describe,Elit. Risus faucibus convallis fermentum! Culpa wisi? Sem sed orci accumsan amet.,1905,Mississippi,Less than high school diploma (or equivalent),"Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,venenatis,malesuada,facilisis,vulputate,7.1,7.83,9.68,24,Agree,8.86,9.55,9.03,41,Yellow,8.76,9.74,8.91,42,Disagree a little,Disagree a little,Agree strongly,Disagree moderately,Disagree a little,Agree a little,Agree moderately,Disagree a little,Disagree moderately,Neither agree nor disagree,0.79,7.9,0.79,30,1,4,3,7,2,5,6,3,5.46,8.51,9.09,15,399,141,272,302,250,463,278,362,155,436,372,258,Leo pellentesque ut sagittis duis tincidunt non. Vel cursus aenean.,
2023-03-02 21:50:32,2023-03-02 21:50:32,Survey Test,100,0,True,2023-03-02 21:50:32,R_0emMkTXSTFzVfRI,test,,Man,,1901,New Mexico,High school graduate,"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander",Hispanic or Latinx,suspendisse,phasellus,accusamus,elementum,9.16,9.88,9.77,29,Agree,7.26,9.15,9.91,1,Brown,5.32,7.97,6.28,24,Agree strongly,Disagree moderately,Disagree strongly,Disagree a little,Agree strongly,Neither agree nor disagree,Disagree a little,Agree moderately,Disagree strongly,Disagree a little,6.22,9.92,7.95,48,3,6,2,5,7,4,1,6,7.55,7.77,8.56,7,45,232,363,339,95,400,384,185,410,30,296,342,Enim consequat nonummy magna. Tempor ultricies convallis viverra accumsan rutrum.,
2023-03-02 21:50:32,2023-03-02 21:50:32,Survey Test,100,0,True,2023-03-02 21:50:32,R_3fLj4Yq7RuVfVye,test,,Woman,,1922,North Dakota,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,White,Unknown",Hispanic or Latinx,consequat,vestibulum,elementum,accusamus,6.1,8.3,6.78,23,Disagree,5.15,5.85,6.51,36,Blue,2.42,9.59,9.34,15,Agree strongly,Agree a little,Neither agree nor disagree,Agree strongly,Disagree a little,Disagree a little,Agree moderately,Agree a little,Agree a little,Agree moderately,4.51,4.68,6.45,11,7,1,5,2,3,6,4,9,8.48,9.12,9.92,3,462,107,445,281,226,107,333,219,259,373,166,449,Quis atque. Potenti dui dapibus ultrices metus. Integer phasellus ac primis pretium.,
2023-03-02 21:50:32,2023-03-02 21:50:32,Survey Test,100,0,True,2023-03-02 21:50:32,R_40l35iFqiAR1P0O,test,,Woman,,1961,Massachusetts,"Professional School Degree (Example: MD, DDS, DVM, JD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,phasellus,facilisis,elementum,scelerisque,6.03,8.24,8.98,25,Disagree,6.47,8.06,9.89,27,Yellow,5.54,7.88,6.69,6,Disagree strongly,Agree moderately,Disagree a little,Neither agree nor disagree,Agree strongly,Agree moderately,Disagree a little,Agree a little,Neither agree nor disagree,Agree a little,6.11,7.23,9.93,48,7,5,2,1,3,6,4,4,3.68,7.8,8.25,49,191,330,213,273,204,155,320,353,36,121,132,335,Praesent sodales? Dapibus massa? Sem erat suspendisse est posuere lacus dapibus pretium massa aliquet.,
2023-03-02 21:50:32,2023-03-02 21:50:32,Survey Test,100,0,True,2023-03-02 21:50:32,R_2lQi6uTRiEDoH3M,test,,Man,,1933,Florida,Associate Degree: Academic Program,"Native Hawaiian or Other Pacific Islander,Unknown",Hispanic or Latinx,vestibulum,consequat,fermentum,vulputate,2.79,9.89,5.56,21,Disagree,8.37,9.93,8.97,10,Green,3.69,8.67,4.32,4,Neither agree nor disagree,Agree strongly,Agree strongly,Agree moderately,Disagree a little,Agree a little,Disagree strongly,Disagree a little,Agree strongly,Neither agree nor disagree,1.25,8.53,4.32,47,2,6,5,4,3,1,7,1,8.64,9.17,8.85,30,469,161,77,289,20,353,57,367,104,383,354,267,Nulla? Nonummy. Magnis accumsan aenean quam porta dui facilisis! Dignissim.,
2023-03-02 21:50:32,2023-03-02 21:50:32,Survey Test,100,0,True,2023-03-02 21:50:32,R_0jjZcdZj8jYBaL4,test,,Do not wish to report,,1964,Georgia,"Some college, no degree","Asian,Native Hawaiian or Other Pacific Islander,White,Unknown",Prefer not to say,tincidunt,ultricies,phasellus,elementum,4.68,8.79,9.02,44,Agree,1.88,6.47,4.34,49,Green,8.35,9.07,9.4,38,Agree moderately,Disagree moderately,Neither agree nor disagree,Agree strongly,Agree strongly,Agree a little,Disagree moderately,Agree a little,Disagree moderately,Agree moderately,8.63,9.28,8.73,37,7,2,1,3,4,5,6,5,7.86,9.44,7.93,45,102,395,291,41,76,203,206,143,287,255,403,85,Posuere pretium. Rhoncus eros felis tortor primis laoreet dapibus ultricies.,
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:33,R_dhyYqwMPoM6M8Iu,test,,Non-binary,,2008,Alabama,"Some college, no degree","Asian,Black or African-American,Prefer not to say",Unknown,pellentesque,venenatis,ultricies,ullamcorper,8.07,9.43,9.35,39,Strongly Disagree,4.25,7.72,4.46,49,Blue,8.34,9.29,8.55,1,Agree a little,Disagree a little,Agree a little,Disagree moderately,Agree strongly,Disagree moderately,Agree a little,Disagree moderately,Agree a little,Disagree strongly,8.8,9.16,8.92,31,1,7,2,5,6,3,4,9,5.51,6.79,9.92,18,349,109,22,37,400,273,171,106,248,132,466,232,"Aenean tellus, ut, risus nonummy fermentum. Convallis blandit vitae id pellentesque commodo.",
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:33,R_d7pzfH8DqutyMey,test,,Woman,,1971,Georgia,High school graduate,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Prefer not to say,elementum,fringilla,temporibus,vestibulum,5.51,7.07,6.74,26,Strongly Agree,1.52,2.23,3.74,30,Brown,4,4.06,4.3,38,Disagree moderately,Agree a little,Agree strongly,Disagree a little,Agree strongly,Disagree moderately,Disagree strongly,Agree strongly,Neither agree nor disagree,Agree moderately,3.41,9.46,9.22,8,3,6,2,5,1,4,7,3,0.7,5.61,1.83,43,393,314,226,293,26,389,273,212,212,100,248,73,Est sem tempor lectus commodo metus lectus neque? Nulla interdum sem eros. Interdum vehicula.,
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:33,R_2fZ1vQW4IZPdwaO,test,,Non-binary,,1909,Hawaii,Less than high school diploma (or equivalent),"Asian,Black or African-American,White,Unknown,Prefer not to say",Unknown,vestibulum,suspendisse,malesuada,scelerisque,8.92,9.45,9.28,36,Agree,9.2,9.7,9.26,36,Blue,9.12,9.53,9.15,11,Disagree moderately,Disagree moderately,Disagree strongly,Agree moderately,Disagree moderately,Agree moderately,Agree moderately,Agree strongly,Agree moderately,Disagree moderately,9.21,9.75,9.81,34,4,5,3,6,2,7,1,8,9.15,9.37,9.83,45,173,411,434,97,302,412,80,168,406,78,279,415,Elit arcu facilisi commodo temporibus eu ac ultrices commodo. Sollicitudin malesuada nec ac mattis.,
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:33,R_bDUErbsJzn1a0Si,test,,Man,,1925,Massachusetts,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,accusamus,sollicitudin,tincidunt,consectetuer,4,6.2,7.66,4,Strongly Disagree,1.89,8.98,4.1,18,Yellow,6.43,7.23,6.88,47,Neither agree nor disagree,Agree a little,Disagree a little,Agree strongly,Disagree strongly,Disagree moderately,Agree moderately,Neither agree nor disagree,Disagree moderately,Disagree strongly,4.64,6.1,8.02,25,3,1,4,6,5,7,2,4,1.23,5.64,5.98,0,132,437,308,85,33,212,362,484,415,314,223,163,"Vivamus tempus donec blandit, tincidunt! Sed nec orci ligula cras.",
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:33,R_29PevoOWi2Ag5pA,test,,Man,,1922,Minnesota,Prefer not to say,"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander",Unknown,malesuada,dignissim,fermentum,dignissim,3.95,9.2,7.96,33,Disagree,2.16,3.74,5.79,31,Orange,3.08,3.57,5.81,27,Neither agree nor disagree,Disagree strongly,Agree a little,Disagree strongly,Disagree a little,Disagree strongly,Agree moderately,Neither agree nor disagree,Disagree a little,Disagree strongly,7.94,9.97,8.57,29,3,2,4,7,5,1,6,2,5.06,8.34,5.1,9,56,397,408,124,485,275,179,98,314,50,88,79,"Ut diam rutrum. Quam ultrices duis natoque suscipit commodo, praesent nonummy quam. Eros.",
2023-03-02 21:50:33,2023-03-02 21:50:33,Survey Test,100,0,True,2023-03-02 21:50:34,R_aXyxxp8wTTPqe3k,test,,Woman,,1986,Texas,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Unknown,suspendisse,pellentesque,ullamcorper,dignissim,9.61,9.94,9.82,33,Strongly Agree,8.08,9.38,8.59,16,Yellow,0.14,1.31,2.8,12,Agree moderately,Disagree strongly,Disagree a little,Disagree strongly,Agree strongly,Neither agree nor disagree,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Neither agree nor disagree,7.55,9.72,9.06,22,1,6,2,4,7,3,5,3,9.25,9.29,9.78,3,429,365,43,182,87,437,298,188,262,382,249,38,Enim? Viverra nec dignissim ac leo cursus vitae turpis? Sem interdum dui justo.,
2023-03-02 21:50:34,2023-03-02 21:50:34,Survey Test,100,0,True,2023-03-02 21:50:34,R_afX1PwHtgv0WQHY,test,,Woman,,1907,Alabama,Prefer not to say,"American Indian or Alaska Native,Black or African-American,White,Prefer not to say",Hispanic or Latinx,ullamcorper,curabitur,pellentesque,curabitur,7.61,9.61,7.67,28,Agree,4.25,5.36,6.33,41,Brown,9.02,9.54,9.61,44,Disagree strongly,Disagree a little,Disagree moderately,Agree a little,Disagree a little,Disagree strongly,Disagree a little,Agree strongly,Disagree strongly,Disagree a little,7.13,8.65,9.19,4,5,3,1,4,6,7,2,4,7.68,9.26,7.92,10,119,243,7,198,66,339,121,91,420,468,15,106,Eget sed scelerisque pharetra molestie justo volutpat at dignissim tempora.,
2023-03-02 21:50:34,2023-03-02 21:50:34,Survey Test,100,0,True,2023-03-02 21:50:34,R_9BIoYqtc0tyFYO2,test,,Non-binary,,1952,Michigan,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","Native Hawaiian or Other Pacific Islander,Unknown",Prefer not to say,vestibulum,scelerisque,venenatis,imperdiet,8.58,9.7,9.85,33,Strongly Disagree,0.54,9.56,4.56,14,Green,5.48,8.4,9.8,37,Disagree moderately,Disagree a little,Disagree a little,Agree moderately,Disagree a little,Disagree a little,Agree moderately,Agree strongly,Agree strongly,Neither agree nor disagree,0.84,4.4,3.86,44,5,6,2,3,4,1,7,1,3.09,5.63,7.41,35,53,145,329,329,39,85,295,108,278,474,203,433,Pede mauris est imperdiet elementum convallis aliquam sem felis phasellus! Ipsum quis? Pellentesque.,
2023-03-02 21:50:34,2023-03-02 21:50:34,Survey Test,100,0,True,2023-03-02 21:50:34,R_a499ku5T98BXEuG,test,,Non-binary,,1936,South Carolina,"Some college, no degree","American Indian or Alaska Native,Asian,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,ridiculus,ullamcorper,curabitur,consequat,5.37,7.08,6.05,24,Strongly Disagree,0.42,7.93,5.53,14,Orange,0.32,6.42,8.01,43,Agree a little,Disagree strongly,Disagree strongly,Disagree strongly,Agree a little,Disagree strongly,Agree moderately,Disagree a little,Disagree moderately,Agree strongly,1.42,3.29,9.92,42,6,4,7,3,2,5,1,5,8.52,9.53,9.14,9,474,1,446,213,486,159,50,265,24,209,420,470,"Sapien wisi, convallis nibh. Pretium eget accumsan tempus, enim ridiculus.",
2023-03-02 21:50:34,2023-03-02 21:50:34,Survey Test,100,0,True,2023-03-02 21:50:34,R_dp8OMQaYin5QIu2,test,,Man,,1923,Maine,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,ultricies,ridiculus,consectetuer,phasellus,7.24,7.85,9.75,24,Agree,7.48,7.79,7.8,32,Orange,7.32,8.15,8.84,29,Agree moderately,Agree moderately,Agree strongly,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Disagree moderately,Disagree a little,Agree moderately,Disagree a little,2.93,3.74,9.55,2,2,3,1,7,4,6,5,7,4.61,9.11,9.37,22,222,272,438,292,45,112,73,435,32,263,285,267,Quis ridiculus luctus gravida potenti culpa porttitor tempora curabitur felis iaculis venenatis.,
2023-03-02 21:50:34,2023-03-02 21:50:34,Survey Test,100,0,True,2023-03-02 21:50:34,R_cAAU4jY1GnLpv26,test,,Do not wish to report,,2004,Arizona,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","Asian,Black or African-American,Prefer not to say",Hispanic or Latinx,vestibulum,pellentesque,malesuada,dignissim,7.65,8.97,8.45,9,Disagree,8.09,9.99,8.74,36,Orange,2.69,8.17,3.63,29,Neither agree nor disagree,Agree strongly,Agree strongly,Disagree strongly,Agree a little,Disagree a little,Agree a little,Agree strongly,Agree moderately,Disagree moderately,2.81,3.26,5.01,44,3,4,2,6,1,7,5,6,9.21,9.97,9.48,49,156,69,135,47,25,360,138,310,258,354,38,400,"In, facilisi! Sodales sagittis natoque consectetuer amet ligula pede posuere, nullam sit eleifend porttitor.",
2023-03-02 21:50:34,2023-03-02 21:50:35,Survey Test,100,1,True,2023-03-02 21:50:35,R_43dM84gZEvgP8h0,test,,Non-binary,,1955,Maryland,Prefer not to say,"American Indian or Alaska Native,Black or African-American,White,Unknown,Prefer not to say",Unknown,pellentesque,venenatis,fermentum,vestibulum,2.2,8.39,9.07,21,Agree,7.65,9.74,9.93,32,Yellow,3.36,7.11,6.17,13,Agree moderately,Neither agree nor disagree,Disagree moderately,Neither agree nor disagree,Disagree strongly,Agree strongly,Disagree strongly,Disagree a little,Disagree a little,Agree strongly,6.49,7.37,8,21,6,1,5,4,2,3,7,6,1.55,5.45,3.58,26,206,397,143,258,252,232,152,260,28,473,126,43,Iaculis. Facilisi. Nibh fringilla lorem aenean venenatis? Dapibus. Neque phasellus curabitur quam.,
2023-03-02 21:50:35,2023-03-02 21:50:35,Survey Test,100,0,True,2023-03-02 21:50:35,R_019WYx93KyJZS3c,test,,Woman,,2011,Arizona,High school graduate,"Asian,Black or African-American,White,Prefer not to say",Prefer not to say,accusamus,vulputate,temporibus,phasellus,3.51,4.71,7.64,43,Agree,7.56,8.68,9.83,2,Red,4.4,5.77,6.81,46,Disagree a little,Agree moderately,Agree strongly,Neither agree nor disagree,Disagree strongly,Agree moderately,Neither agree nor disagree,Disagree moderately,Agree moderately,Agree strongly,2.44,7.74,5.11,26,5,4,2,7,1,3,6,8,7.47,9.58,8.11,2,358,37,206,115,50,367,479,266,392,427,192,382,Nonummy ullamcorper? Placerat ut in mattis sem ab. Culpa pede.,
2023-03-02 21:50:35,2023-03-02 21:50:35,Survey Test,100,0,True,2023-03-02 21:50:35,R_8vHcmYl3hIbn5oG,test,,Man,,2008,Idaho,Prefer not to say,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Prefer not to say,fermentum,facilisis,facilisis,suspendisse,4.73,6.71,7.49,26,Strongly Agree,9.35,9.86,9.95,16,Orange,5.93,9.82,8.7,23,Disagree strongly,Agree a little,Agree moderately,Agree moderately,Agree moderately,Agree strongly,Agree strongly,Disagree moderately,Disagree strongly,Disagree a little,3.68,4.94,4.84,17,1,7,4,2,6,5,3,7,7.22,9.89,7.35,14,12,36,67,491,139,38,479,323,199,54,146,73,"Sed. Fusce, sem! Dignissim tellus purus tellus diam sollicitudin luctus. Proin.",
2023-03-02 21:50:35,2023-03-02 21:50:35,Survey Test,100,0,True,2023-03-02 21:50:35,R_2lDV5jPAngWo9eu,test,,Non-binary,,1954,Michigan,"Doctoral Degree (Example: PhD, EdD)","American Indian or Alaska Native,Asian,Black or African-American,White,Prefer not to say",Not Hispanic or Latinx,elementum,dignissim,malesuada,malesuada,1.07,9.21,3.75,44,Strongly Agree,1.72,5.09,3.24,17,Orange,9.56,9.92,9.58,39,Disagree a little,Disagree a little,Disagree moderately,Agree strongly,Agree strongly,Disagree moderately,Disagree moderately,Disagree moderately,Agree a little,Neither agree nor disagree,6.8,8.58,9.81,8,2,1,5,6,7,3,4,8,4.51,6.47,9.82,21,97,117,304,434,447,220,88,312,52,370,427,264,Suspendisse enim curabitur nibh. Venenatis ipsum sed montes arcu integer? Auctor.,
2023-03-02 21:50:35,2023-03-02 21:50:35,Survey Test,100,0,True,2023-03-02 21:50:35,R_3pxgsyG4etCintQ,test,,Man,,1907,Texas,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,malesuada,tincidunt,accusamus,ullamcorper,2.77,6.28,4.14,45,Strongly Disagree,6.42,6.61,9.5,22,Orange,7.08,9.13,8.16,13,Disagree a little,Agree moderately,Disagree strongly,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Disagree moderately,Agree moderately,Neither agree nor disagree,7.79,9.32,9.29,2,7,3,2,5,6,4,1,9,9.73,9.73,9.91,18,41,96,106,312,319,18,74,243,313,295,468,170,Tincidunt accusamus! Faucibus donec lacus. Gravida nunc molestie erat dapibus tortor.,
2023-03-02 21:50:35,2023-03-02 21:50:35,Survey Test,100,0,True,2023-03-02 21:50:35,R_1MMr5kEjUqICNvM,test,,Prefer to self-describe,"Dignissim natoque felis sollicitudin temporibus. Felis. A. Fusce, massa maecenas? Vulputate.",1930,Montana,High school graduate,"Native Hawaiian or Other Pacific Islander,Unknown",Prefer not to say,consectetuer,accusamus,pellentesque,phasellus,1.1,9.45,3.45,33,Agree,3.23,9.03,8.64,17,Red,3.79,7.49,4.04,35,Disagree a little,Disagree a little,Agree strongly,Agree a little,Disagree a little,Agree moderately,Disagree strongly,Agree a little,Disagree moderately,Disagree strongly,9.4,9.46,9.97,11,1,2,4,7,5,3,6,3,3.18,7.35,7.43,0,369,338,141,356,201,199,246,249,102,83,482,209,Eget duis tempora platea venenatis! Proin sodales. Mauris aliquam laoreet praesent.,
2023-03-02 21:50:36,2023-03-02 21:50:36,Survey Test,100,0,True,2023-03-02 21:50:36,R_esmV6c9yiHogkwm,test,,Prefer to self-describe,"Tellus suspendisse, pede, turpis dolorem. Luctus vitae fusce, erat neque? Ac.",1916,Kentucky,"Professional School Degree (Example: MD, DDS, DVM, JD)","Asian,Native Hawaiian or Other Pacific Islander,White",Prefer not to say,curabitur,imperdiet,ridiculus,ridiculus,9.81,9.97,9.9,25,Strongly Agree,0.64,5.88,8.32,32,Yellow,0.49,2.05,9.96,5,Agree a little,Agree strongly,Disagree a little,Agree a little,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Agree strongly,Disagree strongly,Agree strongly,7.4,7.4,9.34,26,1,5,2,3,6,4,7,5,5.78,7.44,8.16,49,127,233,104,207,108,261,160,326,83,24,494,132,"Metus bibendum. Pretium convallis leo ac per, wisi rutrum maecenas tempora fringilla amet quis per.",
2023-03-02 21:50:36,2023-03-02 21:50:36,Survey Test,100,0,True,2023-03-02 21:50:36,R_cM7Le0TlFP3Yaea,test,,Man,,1909,Wisconsin,"Professional School Degree (Example: MD, DDS, DVM, JD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Prefer not to say",Hispanic or Latinx,vulputate,fermentum,ridiculus,malesuada,5.56,9.93,9.97,21,Disagree,7.06,9.46,9.52,18,Yellow,0.67,7.05,9.37,10,Agree moderately,Agree strongly,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Disagree strongly,Disagree a little,Agree strongly,Disagree a little,Agree moderately,3.35,5.21,4.08,13,7,4,2,5,1,6,3,6,2.26,7.18,8.65,19,133,201,61,451,161,74,99,156,463,391,196,347,Dignissim atque fusce et! Magna convallis cursus. Atque magnis etiam imperdiet at. Interdum? Tempora lacus.,
